,Sentiment
24909,0
4304,2
4674,2
14949,2
25082,2
12030,0
19927,0
21730,1
35201,2
14909,2
16848,2
29074,2
18552,1
14674,1
21879,2
33413,2
1316,2
14243,0
9012,2
25879,2
5868,2
3829,0
1399,2
38030,0
14281,2
34366,2
6546,1
13284,0
21268,0
33970,2
40622,2
21525,1
15243,0
35755,2
16151,0
10617,0
12745,1
19908,2
22952,2
25269,0
35091,1
29154,1
9903,0
18095,0
3300,0
33167,2
25587,0
19704,2
3572,2
8717,2
10075,2
38621,0
37592,1
23612,2
28241,2
21769,2
35732,2
8267,2
8594,0
40348,2
25008,1
36905,2
20535,2
28419,2
13913,0
20164,0
37184,2
30397,0
22873,0
7670,1
26149,2
35548,0
13883,0
7949,0
14588,0
25485,0
11058,1
9382,2
21003,1
6578,0
7812,2
7341,2
12505,1
34174,0
36005,2
22084,0
28593,2
4171,1
16121,1
31014,2
28091,2
35862,2
25278,2
3889,0
39861,2
6398,0
4985,0
32821,0
7318,0
16913,1
34728,0
25329,2
20300,2
14327,0
16179,2
27405,0
25442,2
22121,0
28415,0
35260,2
37705,2
4273,0
28064,2
27882,0
34494,0
8122,2
9833,2
15350,0
4389,1
21174,0
6939,1
2280,1
36167,2
34701,1
13735,2
16813,2
7988,1
33979,1
8583,0
24526,0
3430,1
25251,2
4114,0
13365,1
37447,2
7805,2
36813,0
27371,0
18520,1
184,2
27827,2
17790,0
30209,2
23183,2
24986,1
24890,1
6204,1
40049,0
35067,2
23320,0
23394,0
16768,1
32825,2
4954,0
29724,2
17804,2
17888,2
14134,0
642,2
9066,2
32359,1
32101,0
25738,1
6199,1
22090,0
30829,0
1557,2
30652,2
19719,2
31187,0
36313,2
3360,0
36122,0
24120,0
3504,1
39435,1
26564,0
9436,1
15756,2
26303,2
8196,2
37014,0
24935,0
11393,0
34940,0
10993,1
33409,2
1382,2
6310,0
11149,0
16057,0
21432,2
5950,0
18718,2
30368,0
8229,0
22486,0
14257,0
19450,2
225,1
7827,0
28352,2
9628,0
15520,2
14817,2
1482,2
15028,0
13060,0
24587,1
12629,0
11262,0
22747,0
9173,2
35685,1
20949,1
39196,0
29986,2
37415,0
4845,2
31182,2
9569,2
17507,0
13753,1
27454,0
25522,0
38573,2
39128,0
3098,0
28407,2
18202,2
6093,2
40423,2
26162,2
38883,0
1706,0
8349,0
11078,2
12268,2
18506,0
2991,2
1178,2
9631,0
3956,0
30620,0
8763,0
1511,0
24154,1
18973,0
30095,2
15499,2
40926,2
5831,2
1401,2
13129,2
27588,2
4237,2
24041,1
8450,2
35317,0
15038,0
3479,2
12032,2
16788,2
41102,0
13332,2
16212,1
10546,0
11202,2
22892,2
21177,2
20592,0
22645,2
27234,0
33552,2
27337,2
7402,2
37762,1
2476,1
7863,1
3064,0
955,0
26312,0
20968,0
34770,0
7756,2
36807,2
38580,0
28214,1
39959,0
8913,2
23507,2
12997,2
32861,1
17006,2
36068,0
31992,0
18209,2
6004,0
2199,2
16673,0
6194,2
38877,1
1157,2
31733,2
40507,2
30179,2
24211,0
17746,1
24174,2
4480,0
7045,2
12934,0
18038,2
17791,2
22179,2
5082,1
19579,1
980,2
14650,2
32445,2
2923,2
16903,2
3530,0
3611,1
35788,1
23482,1
21627,2
21012,0
9358,0
31503,1
31953,2
4074,0
38385,2
8132,2
19733,2
37474,2
25579,0
16833,2
23007,0
36716,2
29731,0
20901,2
12174,1
527,0
33689,2
37418,2
4138,1
16451,0
35549,0
34506,2
3029,0
35610,1
35627,0
38158,0
9377,1
40776,0
16964,0
38403,2
11514,0
32328,2
37235,0
17049,0
20688,0
33600,0
840,0
14071,2
34152,0
4865,0
35366,2
11784,0
40024,2
3123,0
12649,0
19774,0
14248,2
29746,2
33037,2
21127,0
15303,0
12684,0
25137,2
14422,0
37255,0
31385,1
28385,2
4416,2
34428,0
12276,2
21290,0
25397,1
22198,1
31731,2
36300,2
21460,1
13192,2
11989,1
36337,0
7314,0
13680,2
5041,0
36881,1
40679,2
28807,1
31432,1
1673,0
7910,0
15257,2
30476,2
35039,2
16717,2
24392,2
11427,2
31810,1
25822,0
41023,2
4691,0
17568,1
28459,1
4531,0
32942,2
31655,0
21510,0
26078,0
21553,2
40139,0
32323,1
6727,0
2696,2
19694,2
29415,2
37719,0
24524,2
1216,2
26941,2
1386,0
19734,2
35492,0
25694,1
6816,1
22183,0
36700,2
31575,0
8006,1
20439,1
27446,2
6269,2
16366,2
28972,0
13831,0
6081,2
2684,2
23831,0
8247,0
16397,0
22666,2
27617,2
17890,1
18603,0
35112,2
16383,1
34832,0
17825,0
11839,0
3311,2
28187,1
6214,0
17161,0
11025,0
1264,2
30265,0
14280,1
8584,2
30817,2
6733,2
10252,1
15099,1
29325,2
21214,2
28123,2
3180,2
32610,0
29834,2
32617,2
27452,0
17561,0
19771,2
39346,1
34427,0
10182,2
34546,2
12570,2
12538,0
40424,2
17835,1
19531,0
35496,2
9561,2
9120,0
38001,2
40271,2
12603,0
6977,0
32351,1
40711,2
28737,2
16751,2
32451,2
35382,1
121,0
30442,1
16311,2
5054,2
12267,0
5561,2
31268,2
10459,2
11952,2
23643,2
22393,1
20225,0
28148,2
12266,0
16001,2
14656,0
39063,1
22683,1
5733,0
1112,2
14335,2
15300,2
21629,0
38862,2
15875,2
21955,2
16283,2
33354,2
36172,2
11639,1
15694,0
12211,1
1449,2
17342,2
6172,1
20893,0
15871,2
10040,2
13026,0
6959,0
4894,0
32815,1
15706,1
7486,1
16056,0
13432,2
12040,2
27201,0
31714,0
17935,0
10749,2
15944,1
5326,0
38020,1
32196,0
24296,1
40635,2
6263,0
24010,0
19538,2
30969,0
36142,2
40265,2
40606,2
36654,2
12969,2
1667,2
38154,0
7283,0
15913,2
25706,0
21132,0
24910,0
31215,2
26502,2
28824,0
16899,2
32741,0
26859,0
38345,0
21381,2
6227,1
23584,2
15156,2
7866,1
39337,0
4264,0
432,0
34986,2
7452,0
40046,2
27987,2
30341,1
9000,2
2225,0
13986,0
33721,0
11963,2
3765,1
37078,0
31052,0
15065,1
15854,0
3203,0
15948,2
808,0
31370,1
39003,2
4101,2
21464,0
21320,0
36165,2
7511,0
34688,1
6681,0
3855,2
30733,1
20253,0
38185,0
22897,1
23679,1
26987,1
2652,1
33994,2
9840,0
10180,1
20504,2
19200,2
5072,2
6005,1
3863,0
1848,2
27963,0
31230,0
3856,0
29791,2
3548,1
36456,2
34655,1
22213,2
26761,2
22802,0
14230,0
7007,1
7875,1
12004,0
19638,2
18496,1
34999,0
33527,0
1285,0
5706,2
7908,2
24371,0
23659,0
22323,1
24533,0
20345,2
33850,2
22259,2
31849,0
17559,1
1220,2
33330,0
30421,0
38293,2
28208,0
26964,0
32907,2
28792,2
39781,0
37092,2
28541,2
17215,2
14122,2
6198,2
10142,0
23988,0
23378,2
19311,0
13585,2
22515,1
3976,1
35598,1
22413,2
35225,1
2567,0
31547,1
7735,0
1358,1
25843,0
34698,2
20874,0
10968,2
9177,0
14753,2
7930,2
4201,2
9986,1
24466,2
21854,1
1993,1
39161,2
24283,2
13870,2
30315,1
1367,2
28665,1
34019,1
16119,2
38091,0
31491,0
518,0
3991,2
36857,2
19458,0
25332,2
26082,2
5920,2
30827,1
536,0
7696,2
14500,2
21871,2
7388,0
24124,1
11557,0
25707,2
11720,0
13701,0
27631,0
20386,2
31492,2
31010,2
22448,0
2490,0
10791,0
11957,1
14295,1
15838,2
18775,0
40339,0
19124,2
7919,2
22385,2
40428,2
38665,0
30523,0
31285,0
2131,2
23272,2
28678,0
12633,2
2772,0
20995,0
600,2
21814,1
6345,0
9766,0
6611,0
7972,2
5157,2
37657,2
37294,2
35509,2
20431,0
21490,0
21636,1
40997,2
34307,0
4613,0
8720,2
20668,0
98,0
23837,1
3187,0
30545,0
29802,2
38109,2
8611,2
8135,0
14135,2
21834,2
32176,2
13,2
27356,1
16403,2
22457,2
26803,0
35643,1
21689,0
38830,0
9385,0
33653,2
19098,2
30088,2
23947,2
2403,2
20653,0
6726,2
5945,0
6464,2
5649,0
12923,2
18203,2
38502,2
33791,2
34225,1
17321,2
7259,2
9799,2
32593,0
38905,2
20113,1
29294,2
7077,1
4205,0
4778,0
10955,2
21883,1
18419,2
12804,0
1206,0
19202,2
8375,2
40977,0
39285,2
18607,0
14922,1
4797,0
15498,0
2148,0
36385,2
7969,0
21695,0
10297,2
22778,1
13204,0
41032,0
21713,0
5678,0
25789,1
5932,1
25662,0
16691,0
1500,2
31388,1
9050,0
20265,2
33099,0
26745,0
33775,1
38865,0
35221,2
5849,0
10960,0
25455,2
737,0
6080,0
12071,0
4069,0
17973,1
9064,0
17532,1
33012,2
19618,2
15688,2
36512,1
3405,2
40107,2
3357,2
25190,2
5104,2
19269,0
30270,0
23022,2
23098,2
18650,2
20786,1
23888,2
29872,1
27183,2
32097,0
25904,2
19804,2
10504,0
1918,1
39911,2
616,2
36517,2
14854,0
37353,1
4553,1
2840,2
4001,0
4187,1
13711,0
6401,0
11297,0
33170,2
29395,2
1640,0
35375,0
1442,2
33171,0
26204,2
31918,2
19970,2
18413,1
25069,1
29413,0
20756,0
37681,0
697,0
10334,2
31762,2
22567,1
17770,2
29982,1
23620,1
20129,1
26870,2
20835,0
10057,0
15602,2
8548,0
3778,2
7962,2
25214,0
21562,2
5018,0
7024,2
39274,2
23709,0
7057,0
13741,2
16086,1
10590,0
17487,0
35916,0
40598,1
14224,2
448,0
21296,1
9269,0
16860,2
8158,0
24540,2
31760,1
31051,2
41119,0
10128,1
37810,2
22065,2
3879,2
39432,2
35179,2
35500,2
32914,2
23904,2
25883,2
33306,1
4216,0
29338,0
6625,2
23834,2
31662,0
12241,2
26374,2
19009,2
1882,0
32404,2
21209,0
4823,0
16527,0
11010,2
34748,0
40938,1
38957,2
37303,0
27323,2
12736,0
13899,0
37809,2
20174,1
35346,0
10864,1
3381,2
36801,2
16310,1
8671,0
33916,0
40724,2
8489,1
21737,0
5635,2
991,1
15624,0
12262,2
24577,1
7784,2
2,2
4476,0
14127,2
27918,1
9495,1
9430,2
20590,0
15984,2
34194,1
17144,2
22167,0
36073,0
15067,0
12876,0
37055,1
40477,0
22503,0
4459,2
4636,2
2168,0
38015,0
34830,0
10553,2
31303,2
22530,2
9836,0
39136,2
2298,2
23913,0
23830,0
40508,0
32235,2
21244,2
37973,2
24779,0
26603,1
9074,2
18700,1
12775,0
37242,0
16707,2
9816,2
2456,2
37817,2
2159,2
38214,2
22036,2
36841,1
27083,0
12519,0
20844,0
8043,2
36504,2
5891,2
9192,2
30372,2
37849,2
33131,1
22421,1
6508,0
1290,2
11285,0
12029,2
5688,0
9559,1
21700,2
34742,2
28283,0
4529,0
32363,0
40243,0
440,2
19609,2
25993,1
24295,0
29296,2
13982,2
8760,0
14720,2
17264,2
11717,0
7485,1
32843,2
17622,0
36372,2
7925,1
40449,2
11084,2
4393,0
40583,2
35355,2
32938,0
22521,1
17074,0
34934,1
32800,0
28063,0
8366,2
9260,0
34836,0
26230,2
20205,1
34551,1
25552,1
5703,2
6805,2
27760,2
38029,0
7518,2
9285,1
38819,1
1568,0
35010,1
4405,0
10090,2
22294,2
24645,2
26746,0
17433,1
7298,0
12255,0
31317,2
36012,0
14413,2
2191,0
2502,2
28216,2
25220,1
39985,2
8265,0
38120,2
38614,2
29250,0
9972,0
28492,2
7945,2
23885,1
28956,0
4568,0
16923,1
7064,2
21602,1
9617,2
37230,1
14268,0
12028,0
13882,0
16374,2
13298,1
32123,0
38258,2
35446,1
14189,0
21285,2
4677,0
14002,0
20931,0
17733,0
29181,2
15264,2
40377,1
28341,2
7952,2
37907,0
31721,2
13130,2
27876,0
27777,1
30911,1
16218,1
36019,1
12355,0
31672,0
35282,2
5935,2
28163,0
12648,0
11692,2
25083,0
18732,2
15166,2
22642,0
1969,0
6978,2
19698,2
7084,0
5965,2
8093,0
8195,2
14827,0
5365,0
12031,1
9627,0
2425,2
11233,1
18620,2
858,1
18102,2
30650,1
23511,0
22235,2
33287,0
4437,1
38998,0
781,1
6947,0
24671,0
1014,0
17158,0
33659,2
8394,0
8225,0
31138,1
14138,2
6910,1
17927,2
10444,1
1710,0
23184,0
32326,0
12330,1
37330,2
1837,0
27044,2
20842,1
37215,2
21573,2
20195,2
36534,0
4464,1
29260,0
6871,1
6545,0
25381,0
26416,2
7150,0
27045,0
8193,0
9562,2
38340,0
15171,0
6127,2
35099,1
35528,2
21556,2
33434,0
7417,2
22233,2
2175,0
31787,0
19430,2
11222,2
37507,2
33294,0
22935,0
35694,2
28108,2
24383,0
4230,1
12146,0
11277,0
16467,2
31341,2
12975,0
35913,0
35041,2
25241,0
40522,0
3844,2
20524,0
6850,2
30052,0
16724,2
22178,2
16687,0
18080,2
20493,1
28717,2
25723,0
4701,0
25461,2
10384,2
35,2
28875,2
35757,2
16958,2
31979,0
7852,2
9208,0
16016,0
1825,0
28137,2
15440,0
20789,0
32887,1
27825,0
21887,2
27903,0
14835,2
26525,0
16508,0
4444,2
14124,0
14986,0
35523,1
25812,2
6022,2
36430,2
34639,0
8215,0
15581,0
25646,0
9494,0
25043,2
22996,0
21816,1
12924,0
20457,0
17513,0
30851,2
3120,0
8881,2
4226,2
23551,2
3970,0
38041,0
38560,2
35852,2
19510,1
25924,0
39980,0
27497,0
8036,1
2079,1
11935,0
17774,2
38375,2
27003,2
30801,2
4817,2
10852,2
36828,2
12898,0
1567,0
31602,2
19827,0
5215,0
13078,2
21273,0
10139,0
12776,2
19297,0
23674,1
6343,0
19681,2
29889,2
23360,1
35505,0
28745,0
21333,2
26533,0
24184,0
2454,0
38431,2
17223,0
12797,0
34023,0
35233,0
7025,1
18789,2
32558,0
23025,0
2928,1
18554,0
6739,2
18688,1
33049,2
37397,0
20207,2
25259,2
7695,2
35697,2
24108,1
23407,1
12919,0
32894,0
6509,1
1520,2
34580,2
5881,2
13110,2
10614,2
39969,2
3474,2
20370,0
22142,2
2985,2
40258,2
29983,2
37191,1
37023,2
29628,0
36952,2
22035,0
12598,2
1388,0
20873,2
10408,2
32655,1
17337,2
21118,0
22472,2
32428,0
36113,2
6519,0
2659,2
24274,2
1036,1
4863,2
40488,2
20566,2
10894,0
6760,0
40418,0
34487,2
27553,2
140,0
13888,0
6820,1
23739,0
20429,0
30362,0
24336,0
17601,2
40134,2
29477,1
30446,2
16616,2
7530,0
25347,2
12626,2
35367,1
22797,1
2937,0
23369,0
1083,2
20976,2
22743,0
10916,0
37652,0
21143,2
22052,2
2464,0
20077,0
12604,0
18160,0
21766,2
31369,0
15801,2
30769,2
3272,2
35461,2
26649,0
19155,2
38993,0
14575,2
16444,2
32696,0
37994,1
36844,2
16734,1
36761,2
26459,1
32383,0
22784,2
15853,2
28226,1
13944,0
6621,1
19919,0
37248,1
7046,0
11636,0
32653,2
13647,0
40232,2
34866,1
20502,1
720,0
26620,2
26452,2
295,0
39800,2
36059,1
3477,2
19243,0
34739,0
8758,1
40864,1
17040,0
5520,0
23592,0
34237,2
7066,0
14431,0
24093,2
21062,2
14823,0
168,0
18630,2
33652,2
1404,0
21666,2
13738,2
14001,2
11532,2
21593,0
32064,0
8630,2
40101,2
37211,2
12726,0
24653,0
28265,2
39889,2
12867,2
11568,1
25464,2
12835,2
7136,0
14468,2
5609,1
40180,0
41105,0
23567,0
19066,0
10464,0
27343,1
5085,1
18864,2
6145,2
6057,2
20743,0
37171,1
30518,2
29458,2
17636,1
21197,0
18436,1
18174,0
39396,1
26146,2
353,0
20110,2
4259,0
31279,2
24487,0
22690,2
13812,2
26547,0
18888,0
39769,0
25759,2
3643,0
10741,2
26593,1
8696,2
12328,2
37847,0
3271,0
24666,1
15921,0
981,0
14894,2
33703,2
23645,2
38341,1
16343,0
19464,1
6966,2
974,0
7788,2
41042,2
35965,2
24204,0
24885,1
39810,1
37365,0
19037,2
1411,2
28228,0
33842,0
21192,0
8217,0
20692,2
22773,2
14389,1
6229,0
32201,2
5146,2
6568,1
30975,2
6889,2
502,2
21478,2
10265,2
20495,0
38049,2
1507,0
16260,0
34138,2
19678,2
22726,2
29091,2
35541,2
33324,0
21065,0
14341,1
34246,2
23536,0
40735,0
2626,2
3222,2
7495,2
655,2
23999,0
30466,1
8901,0
37833,0
8725,2
39832,2
37789,2
27528,2
17327,0
23941,0
19677,0
3062,0
6917,2
40888,2
30078,0
14751,0
38361,0
38784,2
12708,1
16617,2
1045,2
18759,2
7707,2
9218,2
37128,0
578,2
24261,2
9317,0
9949,1
41,0
33341,1
5974,1
10101,2
15646,2
40557,2
6300,2
25803,2
13965,1
32361,0
38926,0
32213,1
15245,2
21084,2
9672,1
16295,0
13424,2
18047,2
33769,2
9607,0
1639,1
20591,0
20611,1
29900,0
21265,2
5560,0
36645,0
35235,2
1689,0
8705,1
4960,0
27762,0
12816,2
20470,2
15629,2
40924,0
3807,0
542,2
21939,2
29972,2
18869,1
23887,2
17681,2
15460,0
40934,2
26569,0
9958,1
16113,2
21098,0
20749,2
6763,0
26123,2
13457,2
2765,0
11888,1
40895,0
36266,1
23530,2
21072,2
29180,2
11404,0
15246,2
24300,0
24668,0
21844,2
39008,0
10147,2
11844,1
2196,0
15218,0
28881,1
40062,2
24827,1
24976,2
8123,0
29157,1
1053,2
7774,0
39763,0
1284,0
18213,2
2695,0
32288,0
29107,1
38327,0
32177,2
25383,1
24797,0
10764,1
20303,2
6829,0
33450,2
11210,2
33179,1
37198,1
29006,2
532,2
7902,2
8391,1
21889,1
9331,0
39942,1
1476,0
28220,0
25621,1
30181,2
26850,2
2759,0
6261,2
14502,0
32461,2
38306,2
14034,0
29935,0
13535,0
25164,2
290,2
34689,0
25641,0
20541,2
6643,0
35037,0
20587,2
36097,0
19478,0
5024,1
35752,0
250,0
28658,0
930,0
2603,1
37667,1
2783,2
25611,0
2724,2
12344,2
11316,2
3457,2
8933,0
14073,0
22852,1
23539,0
11901,2
28077,0
2780,1
2068,0
12732,2
33798,1
14308,0
25690,0
2011,2
2639,0
18654,0
30032,0
35693,2
28987,0
25187,0
25272,2
3808,2
32044,0
23416,0
35419,2
16075,1
15289,2
33761,0
32040,2
15992,1
21338,0
13844,0
25913,2
28766,0
3415,2
32936,0
3337,2
31072,2
22776,0
5231,0
18478,2
20461,2
33940,2
39912,0
9951,2
27958,2
2901,2
9907,1
40436,0
13542,0
9885,0
18205,0
28522,2
14244,0
15846,2
1348,0
2012,0
32924,0
897,0
33708,2
27049,1
32135,2
10483,0
16522,2
365,2
38496,2
12555,0
11119,1
25640,1
28621,2
29053,1
32033,0
158,1
7172,2
24159,0
13669,0
16066,1
10501,1
37521,0
31660,0
36445,1
40621,0
22500,0
17016,1
8953,2
21663,1
32315,0
40663,2
31839,1
12613,2
12080,2
2734,0
4366,0
2242,2
37890,2
37603,1
36448,2
102,2
3921,2
11644,0
35005,1
14238,0
34391,2
4574,2
32341,2
6812,2
13798,0
36563,0
26685,0
15392,2
2207,0
30299,0
39436,0
23372,2
25460,1
3077,0
5513,0
18527,0
32194,0
27786,1
7973,1
39847,2
20366,2
25713,0
24589,0
11886,0
1974,2
24099,2
32569,1
37742,1
14955,2
28874,1
17685,0
5172,0
15795,0
3363,2
36680,2
30161,1
18919,0
26180,1
5625,0
22025,2
12352,0
4473,2
16697,1
12112,2
11207,0
24889,1
20100,0
24008,2
23563,2
16208,0
40266,0
3282,1
31044,2
10996,2
2183,2
36332,1
15893,2
35294,2
8335,0
660,2
34345,0
36545,2
5499,2
28879,1
11111,1
25774,2
32169,2
2910,0
4127,1
5903,1
11960,2
18859,0
12404,0
37093,0
26140,0
33259,0
17656,1
21261,0
2919,0
10990,2
19034,2
785,0
1042,0
40117,0
35794,1
23339,0
10202,0
5773,2
18176,2
16642,1
33641,0
29323,2
20222,2
14436,2
21225,2
34638,2
21707,2
29846,0
33565,1
19359,0
41079,2
5589,2
2849,2
21054,2
20686,1
25975,0
9051,0
7475,0
32062,1
7348,0
32675,2
7637,1
22953,0
32220,2
2047,2
19240,0
22853,2
32458,2
25787,2
23684,2
33181,0
30724,2
38124,1
12600,2
32130,1
18579,1
15866,0
6719,0
19158,0
13540,2
28181,0
34542,1
15001,2
10000,0
17250,2
7640,0
30804,0
17266,0
1775,0
39306,1
30762,0
34318,0
5526,0
211,2
28404,0
17797,1
24930,0
33395,2
20644,0
5545,0
3941,0
37281,2
10021,2
33275,2
18113,0
36936,0
32515,2
1054,0
7436,2
37878,0
29814,2
7747,0
14464,1
9202,0
27686,0
31732,1
12493,0
22978,0
8959,2
32639,1
40395,2
14385,0
38468,0
25871,0
12271,1
20104,2
19726,0
29700,1
8970,1
23976,0
24774,2
25406,2
40409,2
35517,0
5606,0
38433,0
20942,1
21145,2
15261,2
28959,2
19061,2
39685,1
22660,0
23503,2
12926,0
28849,1
37278,0
40686,1
12374,2
36637,2
22062,1
5861,2
15068,0
29627,2
34347,0
29919,0
16184,2
27052,0
26022,2
16094,2
15873,0
33257,0
9160,2
35148,2
26386,0
882,2
18705,2
9290,2
7719,0
33245,2
39510,2
34500,1
31944,0
35267,1
7242,2
32331,0
18584,0
4874,1
22150,0
11534,0
39546,1
22168,2
26141,2
29645,2
35411,2
19818,0
4282,2
12496,2
5666,0
35747,2
30021,0
25768,0
25006,2
34068,1
10718,2
24494,2
374,0
31775,2
12798,2
23506,2
20001,1
4203,2
41061,1
18838,0
2899,0
34126,0
16976,2
22450,2
1483,0
14007,2
1978,0
18988,1
5626,2
25499,2
10610,0
4821,2
34645,2
11190,2
38731,2
12482,0
19183,0
20853,2
24382,2
4260,2
20517,2
20545,0
12246,2
18686,2
33611,1
5964,0
30177,0
18695,0
23545,0
28690,0
27839,2
23224,0
1219,0
8614,2
17864,0
32321,2
28233,2
17765,1
40612,2
25048,0
5844,0
20184,0
15341,1
38796,2
16504,2
6632,2
18305,0
9521,2
33118,1
38006,0
13689,0
35429,1
36560,0
16603,1
40236,1
33513,2
3867,2
3036,0
25712,2
29412,0
27624,2
38508,1
26025,2
26208,0
26338,0
11506,0
11548,2
33445,0
34125,0
30124,0
39119,0
23045,1
32805,2
18591,2
29146,2
18850,0
27080,0
14966,2
17187,2
13945,2
23737,0
30172,0
5455,0
18662,0
37489,2
3067,2
10465,2
25644,0
21121,0
8388,0
25032,0
19500,2
17279,0
20212,0
1846,0
36045,1
682,2
22735,0
24027,0
11500,0
3732,2
14918,2
13263,0
40486,1
33115,2
2763,2
14344,2
4507,2
31022,2
16983,2
27106,1
38355,2
35374,2
28772,2
8234,0
29102,1
38723,0
2833,0
28204,2
16873,0
39722,1
18325,0
39197,0
14222,2
22799,1
24690,0
34505,1
8010,0
17677,2
12091,2
24003,2
37134,2
3771,2
23791,1
10839,0
34109,2
11759,0
16502,1
19216,2
6659,2
10303,2
5014,2
30913,2
32342,2
28300,0
15173,2
31777,0
53,0
21332,2
22237,2
27348,0
10601,0
40556,2
27877,1
33987,1
38324,2
39837,2
26654,0
24348,2
30921,2
34077,1
22956,0
32232,2
21293,0
8146,1
25200,2
18448,1
37784,2
36153,2
8939,1
35291,0
40546,1
40228,0
7722,2
25425,2
31665,2
9035,1
39578,0
22382,0
4175,2
23218,2
29475,2
25516,0
21185,2
18159,2
22714,2
29060,2
37021,2
34755,2
27904,2
30300,2
3664,2
18514,2
22686,2
7273,0
36017,0
34386,2
19195,2
22840,0
37535,0
16826,2
23016,2
2523,0
16246,2
1410,1
9917,2
37505,2
18920,2
28372,1
28116,0
19484,1
26629,0
24495,0
16225,0
3280,2
2769,1
40939,0
664,0
10851,0
28525,2
3274,0
4917,1
86,1
20681,2
38176,0
5484,0
3108,0
38310,2
36014,2
32990,0
6715,2
29688,0
19628,2
12658,2
17979,2
26413,0
12313,0
3920,1
37370,2
37628,0
7817,2
24607,1
40065,1
5761,0
33539,2
3131,2
34534,0
6779,2
15312,0
16321,1
7235,0
5962,2
9554,2
2469,0
40775,1
28743,0
22311,1
26504,2
37499,2
2503,2
5883,2
4155,2
22132,0
13630,1
38534,0
29729,2
18438,2
39127,1
38570,2
21690,1
22581,1
929,0
382,1
15592,1
17753,0
6991,2
3233,2
4734,2
37953,2
2128,2
37313,0
8977,2
19142,0
8310,2
16342,2
2393,0
19476,2
23041,2
12880,1
35983,2
9042,2
20419,0
21747,1
25249,0
36956,1
27761,1
24263,2
33585,2
40930,0
7661,0
2475,2
8703,0
25188,0
34304,1
18022,0
16996,0
35020,2
18609,2
6713,2
30868,0
14261,0
5841,2
18032,2
2024,0
934,0
24649,2
7177,0
8022,2
27373,2
26377,0
37369,0
40475,1
25428,2
5890,0
36948,2
31021,1
23869,2
40807,1
9054,0
34450,1
14125,0
29687,2
16476,2
34931,2
4791,1
14930,0
22129,0
30152,2
12673,1
4361,1
14837,0
39079,1
32973,1
38206,2
1283,2
29009,0
20645,2
31401,1
31046,0
4267,0
15876,0
22356,1
17200,2
33433,2
34783,1
14516,0
19159,1
10756,1
19053,2
40588,2
23079,0
25559,0
17201,2
19099,0
20602,2
29619,0
38149,0
19706,2
23491,2
10225,2
24089,2
5448,0
31461,1
14011,2
34151,0
1151,2
40191,1
4012,2
1841,1
5529,0
22560,0
31537,0
9490,1
39125,2
27427,2
25794,0
27107,0
24380,0
23950,2
27627,2
4091,1
35161,2
32303,2
19934,0
7548,0
40792,0
17421,1
29101,2
17302,0
17281,2
17067,1
16978,1
19526,2
21640,1
2492,2
13063,1
14504,0
30020,2
23884,0
7579,2
25764,0
9615,1
2668,2
11254,2
19229,2
28551,2
34798,0
25141,2
31958,0
1414,2
19231,2
21709,2
8369,2
28008,1
4388,1
35413,0
38353,0
40593,0
148,2
16766,0
31819,2
9629,2
20597,2
20875,2
2885,2
31623,2
37510,1
13446,2
18468,1
33190,2
15993,0
39351,0
23348,0
10849,2
24685,2
37082,0
3058,2
5776,0
13179,2
29431,0
10574,1
26751,2
12748,0
39458,2
4839,1
41077,0
27644,2
865,0
23773,1
28463,0
24830,1
35943,2
12644,0
30984,2
10473,2
30925,2
4137,0
26596,0
15424,2
5619,1
19172,0
15899,1
26454,2
33310,2
10669,1
19869,1
1807,1
35858,2
155,2
24481,2
33274,0
37494,2
10360,0
26099,0
13859,2
34861,1
12525,0
38009,1
30165,2
9362,2
9668,2
32849,1
23102,2
18754,2
7781,2
8593,2
22532,2
2755,0
28504,1
39795,2
3674,1
5537,0
14211,1
34012,0
3489,2
39187,0
13686,2
16492,0
38251,2
35021,1
18369,1
27967,0
27685,1
2514,1
8880,2
36303,0
12198,2
12307,1
40858,0
6534,0
34202,2
25906,1
1662,0
22013,1
17468,2
22468,1
11251,0
3308,2
3445,2
24374,2
17963,2
2844,0
33880,2
33124,2
11542,1
22159,2
24562,1
11906,2
9167,0
33000,2
3417,2
4147,2
16858,0
3923,2
6266,2
4759,1
33760,0
9864,0
10053,0
1874,0
26901,2
16370,2
12959,0
23445,2
13900,2
13290,2
29233,0
22639,2
5227,0
37641,0
34736,1
34154,2
2441,0
221,0
9969,1
13086,0
24943,2
30278,0
36896,1
18334,2
17129,1
38942,0
12441,2
25572,2
21219,0
40307,0
38467,2
31423,2
6831,2
36625,0
40278,2
33151,0
3049,2
4649,0
345,0
27844,0
33218,0
24829,1
23241,0
24166,2
11386,0
29779,2
30963,1
3275,0
37706,1
16362,1
4345,0
24697,0
28140,2
20440,0
38075,2
28989,2
9904,1
14619,0
15155,2
2864,0
10914,0
15397,0
14607,2
13785,1
5848,2
11528,0
40988,2
13520,1
30680,1
4832,2
6676,0
24967,2
37227,2
29320,0
9037,0
1936,1
26810,1
16884,1
2671,2
13119,2
40852,2
21446,0
16135,0
26276,0
29200,0
30533,2
16587,1
23710,0
30083,0
8858,2
8497,2
31356,2
25737,0
12637,0
27215,2
26,0
3270,2
33593,2
9172,0
34859,0
11020,0
23189,0
9090,2
40093,2
11455,2
574,0
20705,2
17341,1
17319,2
